idx, row, col, L_finger, L_coupler, f0_design, f0_meas, f0_design_nibble, L_finger_nibble, f0_meas_nibble
1.510000e+02,4.000000e+00,7.000000e+00,2.563450e+02,nan,5.151088e+00,4.685554e+00,nan,nan,nan
1.520000e+02,2.000000e+00,6.000000e+00,2.576850e+02,nan,5.156648e+00,4.674775e+00,nan,nan,nan
1.530000e+02,3.000000e+00,8.000000e+00,2.586470e+02,nan,5.160579e+00,4.720518e+00,nan,nan,nan
1.540000e+02,4.000000e+00,1.000000e+01,2.594940e+02,nan,5.164011e+00,4.735656e+00,nan,nan,nan
1.550000e+02,5.000000e+00,8.000000e+00,2.603690e+02,nan,5.167562e+00,4.738250e+00,nan,nan,nan
1.560000e+02,4.000000e+00,6.000000e+00,2.612880e+02,nan,5.171324e+00,4.688663e+00,nan,nan,nan
1.570000e+02,3.000000e+00,4.000000e+00,2.622070e+02,nan,5.175160e+00,4.697131e+00,nan,nan,nan
1.580000e+02,2.000000e+00,2.000000e+00,2.631260e+02,nan,5.179109e+00,4.725517e+00,nan,nan,nan
1.590000e+02,3.000000e+00,0.000000e+00,2.640450e+02,nan,5.183189e+00,4.730392e+00,nan,nan,nan
1.600000e+02,4.000000e+00,2.000000e+00,2.649640e+02,nan,5.187400e+00,4.729423e+00,nan,nan,nan
1.610000e+02,5.000000e+00,0.000000e+00,2.658830e+02,nan,5.191723e+00,4.733532e+00,nan,nan,nan
1.620000e+02,7.000000e+00,1.000000e+00,2.668250e+02,nan,5.196240e+00,4.752810e+00,nan,nan,nan
1.630000e+02,9.000000e+00,0.000000e+00,2.677710e+02,nan,5.200833e+00,4.747092e+00,nan,nan,nan
1.640000e+02,1.000000e+01,2.000000e+00,2.687390e+02,nan,5.205569e+00,4.741640e+00,nan,nan,nan
1.650000e+02,1.100000e+01,0.000000e+00,2.697130e+02,nan,5.210353e+00,4.755310e+00,nan,nan,nan
1.660000e+02,1.300000e+01,1.000000e+00,2.706670e+02,nan,5.215029e+00,4.757294e+00,nan,nan,nan
1.670000e+02,1.500000e+01,0.000000e+00,2.716130e+02,nan,5.219638e+00,4.758403e+00,nan,nan,nan
1.680000e+02,1.700000e+01,1.000000e+00,2.725280e+02,nan,5.224058e+00,4.760231e+00,nan,nan,nan
1.690000e+02,1.900000e+01,0.000000e+00,2.734220e+02,nan,5.228330e+00,4.764543e+00,nan,nan,nan
1.700000e+02,1.800000e+01,2.000000e+00,2.743240e+02,nan,5.232593e+00,4.746514e+00,nan,nan,nan
1.710000e+02,1.900000e+01,4.000000e+00,2.752430e+02,nan,5.236875e+00,4.725674e+00,nan,nan,nan
1.720000e+02,1.800000e+01,6.000000e+00,2.761570e+02,nan,5.241074e+00,4.780884e+00,nan,nan,nan
1.730000e+02,1.900000e+01,8.000000e+00,2.770510e+02,nan,5.245114e+00,4.801506e+00,nan,nan,nan
1.740000e+02,1.800000e+01,1.000000e+01,2.779440e+02,nan,5.249083e+00,4.809036e+00,nan,nan,nan
1.750000e+02,1.900000e+01,1.200000e+01,2.788610e+02,nan,5.253087e+00,4.807818e+00,nan,nan,nan
1.760000e+02,1.800000e+01,1.400000e+01,2.797800e+02,nan,5.257026e+00,4.816832e+00,nan,nan,nan
1.770000e+02,1.900000e+01,1.600000e+01,2.807410e+02,nan,5.261074e+00,4.786227e+00,nan,nan,nan
1.780000e+02,1.800000e+01,1.800000e+01,2.817160e+02,nan,5.265108e+00,4.774666e+00,nan,nan,nan
1.790000e+02,1.600000e+01,1.900000e+01,2.826900e+02,nan,5.269078e+00,4.757341e+00,nan,nan,nan
1.800000e+02,1.700000e+01,1.700000e+01,2.836650e+02,nan,5.272995e+00,4.804615e+00,nan,nan,nan
1.810000e+02,1.800000e+01,1.900000e+01,2.846210e+02,nan,5.276793e+00,4.768652e+00,nan,nan,nan
1.820000e+02,1.900000e+01,1.700000e+01,2.855670e+02,nan,5.280524e+00,4.810458e+00,nan,nan,nan
1.830000e+02,1.800000e+01,1.500000e+01,2.864980e+02,nan,5.284187e+00,4.821159e+00,nan,nan,nan
1.840000e+02,1.900000e+01,1.300000e+01,2.874170e+02,nan,5.287809e+00,4.862372e+00,nan,nan,nan
1.850000e+02,1.800000e+01,1.100000e+01,2.883090e+02,nan,5.291360e+00,4.831455e+00,nan,nan,nan
1.860000e+02,1.900000e+01,9.000000e+00,2.891560e+02,nan,5.294781e+00,4.862934e+00,nan,nan,nan
1.870000e+02,1.800000e+01,7.000000e+00,2.900020e+02,nan,5.298280e+00,4.845781e+00,nan,nan,nan
1.880000e+02,1.900000e+01,5.000000e+00,2.908260e+02,nan,5.301820e+00,4.819831e+00,nan,nan,nan
1.890000e+02,1.800000e+01,3.000000e+00,2.916510e+02,nan,5.305478e+00,4.790648e+00,nan,nan,nan
1.900000e+02,1.900000e+01,1.000000e+00,2.924760e+02,nan,5.309248e+00,4.837563e+00,nan,nan,nan
1.910000e+02,1.700000e+01,0.000000e+00,2.933000e+02,nan,5.313111e+00,4.843484e+00,nan,nan,nan
