idx, row, col, L_finger, L_coupler, f0_design, f0_meas, f0_design_nibble, L_finger_nibble, f0_meas_nibble
7.250000e+02,2.100000e+01,2.900000e+01,1.648180e+02,3.127646e+01,6.850294e+00,nan,nan,nan,nan
7.260000e+02,2.200000e+01,8.000000e+00,1.644630e+02,3.125118e+01,6.853816e+00,nan,nan,nan,nan
7.270000e+02,2.300000e+01,1.900000e+01,1.641070e+02,3.122591e+01,6.857339e+00,nan,nan,nan,nan
7.280000e+02,2.400000e+01,3.000000e+01,1.637510e+02,3.120063e+01,6.860861e+00,nan,nan,nan,nan
7.290000e+02,2.500000e+01,9.000000e+00,1.633950e+02,3.117535e+01,6.864384e+00,7.026170e+00,nan,nan,nan
7.300000e+02,2.600000e+01,2.000000e+01,1.630390e+02,3.115007e+01,6.867906e+00,nan,nan,nan,nan
7.310000e+02,2.700000e+01,3.100000e+01,1.627100e+02,3.112880e+01,6.871429e+00,nan,nan,nan,nan
7.320000e+02,2.800000e+01,1.000000e+01,1.623840e+02,3.110802e+01,6.874951e+00,7.037667e+00,nan,nan,nan
7.330000e+02,2.900000e+01,2.100000e+01,1.620580e+02,3.108724e+01,6.878474e+00,nan,nan,nan,nan
7.340000e+02,3.000000e+01,0.000000e+00,1.617320e+02,3.106646e+01,6.881996e+00,nan,nan,nan,nan
7.350000e+02,3.100000e+01,1.100000e+01,1.614060e+02,3.104568e+01,6.885519e+00,nan,nan,nan,nan
7.360000e+02,0.000000e+00,2.300000e+01,1.610800e+02,3.102490e+01,6.889041e+00,nan,nan,nan,nan
7.370000e+02,1.000000e+00,2.000000e+00,1.607700e+02,3.100449e+01,6.892564e+00,nan,nan,nan,nan
7.380000e+02,2.000000e+00,1.300000e+01,1.604650e+02,3.098421e+01,6.896086e+00,nan,nan,nan,nan
7.390000e+02,3.000000e+00,2.400000e+01,1.601610e+02,3.096393e+01,6.899609e+00,nan,nan,nan,nan
7.400000e+02,4.000000e+00,3.000000e+00,1.598560e+02,3.094365e+01,6.903131e+00,nan,nan,nan,nan
7.410000e+02,5.000000e+00,1.400000e+01,1.595510e+02,3.092337e+01,6.906654e+00,nan,nan,nan,nan
7.420000e+02,6.000000e+00,2.500000e+01,1.592460e+02,3.090309e+01,6.910176e+00,nan,nan,nan,nan
7.430000e+02,7.000000e+00,4.000000e+00,1.589400e+02,3.088205e+01,6.913699e+00,nan,nan,nan,nan
7.440000e+02,8.000000e+00,1.500000e+01,1.586270e+02,3.085780e+01,6.917221e+00,nan,nan,nan,nan
7.450000e+02,9.000000e+00,2.600000e+01,1.583140e+02,3.083355e+01,6.920744e+00,nan,nan,nan,nan
7.460000e+02,1.000000e+01,5.000000e+00,1.580010e+02,3.080930e+01,6.924266e+00,nan,nan,nan,nan
7.470000e+02,1.100000e+01,1.600000e+01,1.576880e+02,3.078505e+01,6.927789e+00,nan,nan,nan,nan
7.480000e+02,1.200000e+01,2.700000e+01,1.573740e+02,3.076080e+01,6.931311e+00,nan,nan,nan,nan
7.490000e+02,1.300000e+01,6.000000e+00,1.570610e+02,3.073656e+01,6.934834e+00,7.094681e+00,nan,nan,nan
7.500000e+02,1.400000e+01,1.700000e+01,1.567340e+02,3.071458e+01,6.938356e+00,nan,nan,nan,nan
7.510000e+02,1.500000e+01,2.800000e+01,1.564040e+02,3.069315e+01,6.941879e+00,nan,nan,nan,nan
7.520000e+02,1.600000e+01,7.000000e+00,1.560730e+02,3.067172e+01,6.945401e+00,7.106396e+00,nan,nan,nan
7.530000e+02,1.700000e+01,1.800000e+01,1.557430e+02,3.065029e+01,6.948924e+00,nan,nan,nan,nan
7.540000e+02,1.800000e+01,2.900000e+01,1.554130e+02,3.062887e+01,6.952446e+00,nan,nan,nan,nan
7.550000e+02,1.900000e+01,8.000000e+00,1.550820e+02,3.060744e+01,6.955969e+00,nan,nan,nan,nan
7.560000e+02,2.000000e+01,1.900000e+01,1.547530e+02,3.058764e+01,6.959491e+00,nan,nan,nan,nan
7.570000e+02,2.100000e+01,3.000000e+01,1.544250e+02,3.056838e+01,6.963014e+00,nan,nan,nan,nan
7.580000e+02,2.200000e+01,9.000000e+00,1.540970e+02,3.054912e+01,6.966536e+00,nan,nan,nan,nan
7.590000e+02,2.300000e+01,2.000000e+01,1.537690e+02,3.052986e+01,6.970059e+00,nan,nan,nan,nan
7.600000e+02,2.400000e+01,3.100000e+01,1.534410e+02,3.051060e+01,6.973581e+00,nan,nan,nan,nan
7.610000e+02,2.500000e+01,1.000000e+01,1.531130e+02,3.049135e+01,6.977104e+00,nan,nan,nan,nan
7.620000e+02,2.600000e+01,2.100000e+01,1.528440e+02,3.036386e+01,6.980626e+00,nan,nan,nan,nan
7.630000e+02,2.700000e+01,0.000000e+00,1.526070e+02,3.017975e+01,6.984149e+00,nan,nan,nan,nan
7.640000e+02,2.800000e+01,1.100000e+01,1.523690e+02,2.999564e+01,6.987671e+00,nan,nan,nan,nan
7.650000e+02,2.900000e+01,2.200000e+01,1.521320e+02,2.981152e+01,6.991194e+00,nan,nan,nan,nan
7.660000e+02,3.000000e+01,1.000000e+00,1.518940e+02,2.962741e+01,6.994716e+00,nan,nan,nan,nan
7.670000e+02,3.100000e+01,1.200000e+01,1.516560e+02,2.944330e+01,6.998239e+00,7.173094e+00,nan,nan,nan
7.680000e+02,0.000000e+00,2.400000e+01,1.514190e+02,2.925919e+01,7.001761e+00,nan,nan,nan,nan
7.690000e+02,1.000000e+00,3.000000e+00,1.511810e+02,2.907507e+01,7.005284e+00,7.167409e+00,nan,nan,nan
7.700000e+02,2.000000e+00,1.400000e+01,1.509380e+02,2.888283e+01,7.008806e+00,nan,nan,nan,nan
7.710000e+02,3.000000e+00,2.500000e+01,1.506750e+02,2.866427e+01,7.012329e+00,nan,nan,nan,nan
7.720000e+02,4.000000e+00,4.000000e+00,1.504110e+02,2.844571e+01,7.015851e+00,7.179717e+00,nan,nan,nan
7.730000e+02,5.000000e+00,1.500000e+01,1.501480e+02,2.822714e+01,7.019374e+00,nan,nan,nan,nan
7.740000e+02,6.000000e+00,2.600000e+01,1.498850e+02,2.800858e+01,7.022896e+00,nan,nan,nan,nan
7.750000e+02,7.000000e+00,5.000000e+00,1.496220e+02,2.779002e+01,7.026419e+00,nan,nan,nan,nan
7.760000e+02,8.000000e+00,1.600000e+01,1.493590e+02,2.757146e+01,7.029941e+00,nan,nan,nan,nan
7.770000e+02,9.000000e+00,2.700000e+01,1.490950e+02,2.735289e+01,7.033464e+00,nan,nan,nan,nan
7.780000e+02,1.000000e+01,6.000000e+00,1.488310e+02,2.711273e+01,7.036986e+00,nan,nan,nan,nan
7.790000e+02,1.100000e+01,1.700000e+01,1.485650e+02,2.686028e+01,7.040509e+00,nan,nan,nan,nan
7.800000e+02,1.200000e+01,2.800000e+01,1.482990e+02,2.660783e+01,7.044031e+00,nan,nan,nan,nan
7.810000e+02,1.300000e+01,7.000000e+00,1.480340e+02,2.635538e+01,7.047554e+00,nan,nan,nan,nan
7.820000e+02,1.400000e+01,1.800000e+01,1.477680e+02,2.610294e+01,7.051076e+00,nan,nan,nan,nan
7.830000e+02,1.500000e+01,2.900000e+01,1.475020e+02,2.585049e+01,7.054599e+00,nan,nan,nan,nan
7.840000e+02,1.600000e+01,8.000000e+00,1.472360e+02,2.559804e+01,7.058121e+00,nan,nan,nan,nan
7.850000e+02,1.700000e+01,1.900000e+01,1.469710e+02,2.535270e+01,7.061644e+00,nan,nan,nan,nan
7.860000e+02,1.800000e+01,3.000000e+01,1.467110e+02,2.516481e+01,7.065166e+00,nan,nan,nan,nan
7.870000e+02,1.900000e+01,9.000000e+00,1.464500e+02,2.497693e+01,7.068689e+00,7.242198e+00,nan,nan,nan
7.880000e+02,2.000000e+01,2.000000e+01,1.461900e+02,2.478904e+01,7.072211e+00,nan,nan,nan,nan
7.890000e+02,2.100000e+01,3.100000e+01,1.459290e+02,2.460116e+01,7.075734e+00,nan,nan,nan,nan
7.900000e+02,2.200000e+01,1.000000e+01,1.456680e+02,2.441327e+01,7.079256e+00,7.256007e+00,nan,nan,nan
7.910000e+02,2.300000e+01,2.100000e+01,1.454080e+02,2.422538e+01,7.082779e+00,nan,nan,nan,nan
7.920000e+02,2.400000e+01,0.000000e+00,1.451470e+02,2.403750e+01,7.086301e+00,nan,nan,nan,nan
7.930000e+02,2.500000e+01,1.100000e+01,1.448910e+02,2.385875e+01,7.089824e+00,nan,nan,nan,nan
7.940000e+02,2.600000e+01,2.200000e+01,1.446400e+02,2.369184e+01,7.093346e+00,nan,nan,nan,nan
7.950000e+02,2.700000e+01,1.000000e+00,1.443890e+02,2.352494e+01,7.096869e+00,nan,nan,nan,nan
