# idx, f0, Ql, Qi, Qc, phi, f0, Ql, Qi, Qc, phi
2.510000000000000000e+02,6.787193496778542112e+00,3.694707802920960239e+04,4.291342009204244241e+05,4.042778021247621655e+04,-9.511559844097233762e-02,6.741434007526065919e+00,3.003570788355168770e+04,3.496499042378460872e+05,3.285831012824677600e+04,4.825887737917888137e-02
2.520000000000000000e+02,6.801440244886715725e+00,3.739701988945817720e+04,5.173530612462587887e+05,4.031090569587279606e+04,9.858636682469651413e-02,6.758385667245824457e+00,3.038284239145144238e+04,3.395476947856419138e+05,3.336868345532111562e+04,-1.719159031300530327e-01
2.530000000000000000e+02,6.817862299778814972e+00,2.851069460525256727e+04,5.301826592755840393e+05,3.013099584614040941e+04,-4.523338046801479995e-01,6.771714063052322707e+00,2.311303264520670928e+04,3.226105833051885129e+05,2.489672762662203240e+04,-1.931504271928353722e-01
2.540000000000000000e+02,6.821705998979711971e+00,4.518169407136805967e+04,4.773341894972430891e+05,4.990545593961080885e+04,3.668797466925898809e-01,6.781638749884969286e+00,3.482984137824222853e+04,3.067153162558283075e+05,3.929171213827348402e+04,3.378968000853662113e-01
2.550000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.560000000000000000e+02,6.847653713752383631e+00,3.329212908980267093e+04,4.050486203889671015e+05,3.627355883016502048e+04,-1.338697906921411385e-01,6.810086063623247199e+00,3.791098902127183828e+04,3.332113261230862117e+05,4.277804438150821079e+04,1.412861949562420061e-01
2.570000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.580000000000000000e+02,nan,nan,nan,nan,nan,6.829308500076963107e+00,4.022890841215044929e+04,3.453958437518578139e+05,4.553212080058188440e+04,3.045019807401564971e-01
2.590000000000000000e+02,nan,nan,nan,nan,nan,6.793749692872426138e+00,2.959263211974171281e+04,4.021105666297891876e+05,3.194345551546938077e+04,-2.510773837327187064e-01
2.600000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.610000000000000000e+02,6.899171306585163421e+00,2.514497133043150097e+04,5.286063243946249131e+05,2.640081664876639843e+04,-4.287204119665519730e-01,6.852017132918936326e+00,3.524498191729930841e+04,3.514320139027466066e+05,3.917369696468913753e+04,3.845166798066627922e-02
2.620000000000000000e+02,6.907867918930000961e+00,2.924026724080724671e+04,3.786848818376207491e+05,3.168698752951540519e+04,-5.984675409186294287e-02,nan,nan,nan,nan,nan
2.630000000000000000e+02,6.925171695826675133e+00,3.035347761092288783e+04,5.780012917483327910e+05,3.203582451214803950e+04,6.357231105778644586e-01,6.878246694177488685e+00,2.902334143743902314e+04,3.601288602054693620e+05,3.156740760501115437e+04,2.753847391135224032e-01
2.640000000000000000e+02,6.936468745261886504e+00,5.436087879587865609e+04,6.127983893748070113e+05,5.965261706109059742e+04,2.027863737657592189e-02,6.890632181952456747e+00,5.401111037092105835e+04,3.313096996604183805e+05,6.453117847142727260e+04,-1.401179351226993219e-01
2.650000000000000000e+02,nan,nan,nan,nan,nan,6.895568091630295271e+00,5.284946989294178638e+04,4.112745337618068443e+05,6.064207914246358268e+04,4.517534830831419490e-01
2.660000000000000000e+02,6.951128646843863557e+00,3.195416567341375412e+04,5.313795920895580202e+05,3.399865249742493324e+04,-9.709688902110269471e-02,6.906503937060803899e+00,2.796599180119997982e+04,4.032324309904754045e+05,3.005010222448862260e+04,-3.723267030705303404e-01
2.670000000000000000e+02,nan,nan,nan,nan,nan,6.923816435621172438e+00,4.979048725951889355e+04,3.965974185701339156e+05,5.693882369031511917e+04,-4.191528136721368591e-01
2.680000000000000000e+02,6.964041472581961045e+00,2.649174809916050435e+04,3.836790310123884701e+05,2.845657929814769523e+04,7.503006886177200629e-02,6.919097653297016315e+00,2.424385132190177683e+04,2.163730335391621920e+05,2.730306554503750158e+04,-2.754037460414602845e-01
2.690000000000000000e+02,6.979508392569353070e+00,4.518133214443843463e+04,5.498029399449661141e+05,4.922664598512714292e+04,-3.238902680992952199e-01,6.938734167307198497e+00,4.523582561775740760e+04,3.558562474030315061e+05,5.182354418294148491e+04,-4.542057765369361677e-01
2.700000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.710000000000000000e+02,6.991398141723517590e+00,7.580903531385087990e+04,3.416809898738972261e+05,9.742474068122066092e+04,-7.633735189110398001e-02,6.953862553185191864e+00,8.695704879787555546e+04,3.724262966020679451e+05,1.134451150039513595e+05,6.576310072821106578e-02
2.720000000000000000e+02,7.007345857544067691e+00,3.265891366111745810e+04,5.523935404255163157e+05,3.471112374410626944e+04,2.194652364612943718e-01,6.963361612590215799e+00,3.079154895318059789e+04,2.920159960361857084e+05,3.442106945757216454e+04,3.153366328054010292e-01
2.730000000000000000e+02,7.019550478563661322e+00,2.637460601043179122e+04,5.055481829420970171e+05,2.782631344108736084e+04,-3.192340123336651625e-01,6.972038474822424448e+00,3.004325391657101136e+04,3.716679428170135361e+05,3.268532615321371122e+04,-3.232106397487604643e-01
2.740000000000000000e+02,7.023124012881750922e+00,2.416371481904432949e+04,5.125645117172031896e+05,2.535921883452580732e+04,-1.524865175659230465e-01,6.981708772693022702e+00,2.550049846321304722e+04,3.814044968095234944e+05,2.732760752884254907e+04,1.775538807879983860e-01
2.750000000000000000e+02,7.045700575764971774e+00,3.783950149685144424e+04,5.724602039100847906e+05,4.051771404467660614e+04,6.254629181983947239e-01,7.007604822662439226e+00,2.613910231914785254e+04,2.891294000201639719e+05,2.873711705970549156e+04,1.832842683448252241e-01
2.760000000000000000e+02,nan,nan,nan,nan,nan,7.002364728957441997e+00,2.547972152651512806e+04,1.353954755985662341e+05,3.138621067859053801e+04,1.716907116595209060e-01
2.770000000000000000e+02,nan,nan,nan,nan,nan,7.017572656343279647e+00,2.094513076294122584e+04,3.613904638654565206e+05,2.223373266175064782e+04,-7.910399723446870368e-02
2.780000000000000000e+02,6.975051342518406194e+00,2.644370589947154440e+04,3.144495398455074173e+05,2.887167609756402453e+04,3.478295133031324843e-02,6.933363635993997853e+00,2.400979389118566542e+04,2.293395385636888968e+05,2.681732771253568353e+04,2.501479176092374912e-01
2.790000000000000000e+02,7.030185877654479221e+00,4.709029490671283565e+04,6.586917892881294247e+05,5.071601507707310520e+04,-1.197192216622776084e-01,6.992873501917603818e+00,4.470940455737277807e+04,3.393247264946112991e+05,5.149428880144700815e+04,-2.554668426750090204e-01
2.800000000000000000e+02,nan,nan,nan,nan,nan,6.988252561403635710e+00,3.599636991080195003e+04,3.211279278507507988e+05,4.054072359833092196e+04,4.575187230419309331e-02
2.810000000000000000e+02,7.100957351483884850e+00,2.672091794088096503e+04,3.827076783283409313e+05,2.872663145344575969e+04,-1.527795608204926825e-01,7.052143826766397616e+00,3.675446634863891086e+04,3.627218419919103617e+05,4.089871788272986305e+04,-6.657283735322676588e-01
2.820000000000000000e+02,7.106426086509886275e+00,2.641980274725967320e+04,3.403944945772051578e+05,2.864293090174851750e+04,-1.180901492983549711e-01,7.062406398470360003e+00,3.355521587186527177e+04,2.801066751871089218e+05,3.812202117626147083e+04,-2.101269244901887365e-02
2.830000000000000000e+02,nan,nan,nan,nan,nan,7.071418918451223945e+00,1.912810074865185743e+04,1.723705337507665099e+05,2.151571774926112630e+04,3.842562421043265175e-01
2.840000000000000000e+02,7.129930477530821875e+00,3.395213235447155603e+04,5.378128005080124130e+05,3.623996183645898418e+04,1.414974356268919042e-01,7.088465443864015114e+00,2.847963752199081864e+04,1.813756744555749756e+05,3.378448236722583533e+04,6.900588835265267229e-02
2.850000000000000000e+02,nan,nan,nan,nan,nan,7.093257186042282392e+00,2.246316740036889678e+04,1.616814603502948885e+05,2.608764719368519582e+04,-2.496092940583446301e-02
2.860000000000000000e+02,7.144163246581280546e+00,4.484631847808788007e+04,4.511100126784223830e+05,4.979677875733286055e+04,3.064212865603827343e-02,7.103620401281736108e+00,3.319678858378987206e+04,3.834270308017923380e+05,3.634336657573518460e+04,-2.285136206744333986e-01
2.870000000000000000e+02,7.163576537741685790e+00,4.595751577721309877e+04,5.272616695709183114e+05,5.034578718473156914e+04,-2.280486063017090614e-01,7.117133569674741089e+00,2.606210763338598554e+04,1.937827707587966579e+05,3.011189757361719967e+04,1.129267992615735627e-01
2.880000000000000000e+02,7.158850499555360791e+00,3.337747191833522811e+04,5.256879499875374604e+05,3.564038461527493928e+04,-7.120531007902690043e-03,7.112895016812964322e+00,2.533831787493233060e+04,4.845098563585872762e+05,2.673655426138460098e+04,-2.015247940072436295e-01
2.890000000000000000e+02,7.177899600388355950e+00,5.723637485881512112e+04,6.340853259572103852e+05,6.291550905978900846e+04,-8.388917352050534459e-02,7.129447641330938445e+00,2.810720180263477232e+04,2.859480241247593076e+05,3.117116501086196877e+04,-2.095064793097054789e-01
2.900000000000000000e+02,7.180130854537734919e+00,1.789995914929761420e+04,4.623279790302080801e+05,1.862090500152443929e+04,1.081598389184389025e-01,7.138658780169321538e+00,3.559483523181793134e+04,3.009461130873795482e+05,4.036960890322993509e+04,4.021317325912315832e-01
2.910000000000000000e+02,7.187360052869990135e+00,2.543032850722384319e+04,3.469656934283816372e+05,2.744162082072689009e+04,2.805603908148222581e-01,7.143637475125915515e+00,2.582490164219305370e+04,2.846838034938568599e+05,2.840130732134222853e+04,1.122325457539931487e-01
2.920000000000000000e+02,7.216105118529148932e+00,6.070351519108059438e+04,5.661697907513600076e+05,6.799364894425580860e+04,2.540838857977219534e-01,7.169696207203152483e+00,5.933137824520467984e+04,3.163282355212291586e+05,7.302887043163520866e+04,3.333501801679972232e-01
2.930000000000000000e+02,7.218343297968671024e+00,3.448513550683834183e+04,5.609894199712780537e+05,3.674385325333243236e+04,-4.543405103108533877e-02,7.173801170324588306e+00,3.486546121329192829e+04,3.586555767720505828e+05,3.861974624919497001e+04,-2.867013883081854786e-01
2.940000000000000000e+02,7.222450332678823415e+00,3.149427402626227558e+04,5.721742052051390056e+05,3.332879615154002386e+04,1.846316790108131975e-02,7.184027757986083174e+00,2.352880015833370999e+04,3.643626445740829222e+05,2.515306501923618998e+04,1.593473942442279884e-02
2.950000000000000000e+02,nan,nan,nan,nan,nan,7.078283128444330607e+00,1.893408523304074333e+04,1.653319670998779475e+05,2.138288831024742831e+04,2.747060944521597659e-01
2.960000000000000000e+02,7.247284939476624110e+00,2.188890760521393167e+04,3.841903139277448645e+05,2.321135424160115508e+04,7.362103983443210597e-02,7.205154314171549501e+00,2.641463701741917612e+04,2.653497455189673346e+05,2.933481502364754851e+04,1.853703408325690083e-01
2.970000000000000000e+02,7.271358917987227777e+00,3.180115399406605502e+04,5.536984633821083698e+05,3.373891718456828676e+04,-2.460455255685804199e-01,7.222292385245480340e+00,3.029085153854718374e+04,3.336764939009519294e+05,3.331517292628865835e+04,-5.013572579220271913e-02
2.980000000000000000e+02,nan,nan,nan,nan,nan,7.236795768961747477e+00,2.822370250934791693e+04,3.276311887178507168e+05,3.088421508845372955e+04,2.262405168463985650e-01
2.990000000000000000e+02,7.231322988871237811e+00,3.050333233633407508e+04,4.559159993475165684e+05,3.269051047129164363e+04,3.724680586474432564e-02,7.189736632768566338e+00,3.444905019786735647e+04,1.187017750383430830e+05,4.853449445836048108e+04,6.785602329888854034e-02
3.000000000000000000e+02,7.233579762266204582e+00,2.812399767438057461e+04,4.598360581850514282e+05,2.995614302666223011e+04,8.162468695135399743e-02,nan,nan,nan,nan,nan
3.010000000000000000e+02,7.307632096728722715e+00,3.037640452188265044e+04,1.097117669194614282e+06,3.124139960760302347e+04,4.241588243237229272e-02,7.257955366571221312e+00,2.652918444085138617e+04,4.224177174268880044e+05,2.830695158603297023e+04,-2.677521463920560230e-01
3.020000000000000000e+02,7.314866017511961971e+00,1.781336910779635582e+04,5.186251505755828694e+05,1.844697265050974602e+04,7.886434939300301927e-02,7.267946260925396196e+00,3.251680430658649857e+04,3.044419616183222388e+05,3.640516304752013821e+04,1.440014514563253412e-01
3.030000000000000000e+02,7.322318699486603855e+00,1.565864101645725714e+04,2.977157574944685330e+05,1.652794380712587008e+04,-7.151245486300125687e-02,nan,nan,nan,nan,nan
3.040000000000000000e+02,7.324460141154979453e+00,2.682237810390462619e+04,4.211972358360131038e+05,2.864663224446021923e+04,7.620018261297072104e-02,7.282576995781949059e+00,3.346501104536720959e+04,3.473635637730368762e+05,3.703274639978329651e+04,3.313599240007722435e-01
3.050000000000000000e+02,7.336581682799276471e+00,1.919952151542813226e+04,3.625233615247401176e+05,2.027320642589455747e+04,-9.877537272070674446e-02,7.286887798211107992e+00,2.843104079651995926e+04,2.300169566003122018e+05,3.244086498265080445e+04,6.321127422020467179e-01
3.060000000000000000e+02,7.347292557936273560e+00,3.794138958666118560e+04,1.517963205494718626e+06,3.891404352209225181e+04,-1.058603094061225658e-01,7.300279705884437753e+00,3.581989020727615571e+04,2.991016242783906637e+05,4.069324209014833468e+04,1.981342259942615314e-01
3.070000000000000000e+02,7.356754796549622277e+00,2.900133250939441859e+04,1.332037688936694060e+06,2.964680742893276692e+04,-8.414394733349896127e-02,7.306796179513545653e+00,3.950297198976806976e+04,4.193260103402688983e+05,4.361142418582570826e+04,-1.799797204741474532e-01
3.080000000000000000e+02,7.359250643845228090e+00,4.326961422474963183e+04,6.092502111847319175e+05,4.657760662804933963e+04,2.720660905241117922e-02,7.317157550874284766e+00,3.794439971148856421e+04,5.328986406688097632e+05,4.085330997091063182e+04,-2.385341104889940056e-01
3.090000000000000000e+02,nan,nan,nan,nan,nan,7.342698811234658507e+00,3.482487169397169782e+04,3.959173187031560810e+05,3.818348996069701388e+04,3.244919109178821121e-02
3.100000000000000000e+02,7.375039927367240011e+00,2.278713307299300868e+04,4.715662063648348558e+05,2.394416882752922902e+04,-6.190339600760121769e-02,7.327739715941112841e+00,1.754284805899416460e+04,2.770900555706751184e+05,1.872857269449079104e+04,5.983659106956693008e-02
3.110000000000000000e+02,7.385458998073380243e+00,2.731321447912510484e+04,2.143849976425532368e+05,3.130105097999902137e+04,-4.955243207038672604e-01,7.335430708354492957e+00,2.028444659902911371e+04,2.525537454779809923e+05,2.205591952211783064e+04,1.213815256207682741e-01
3.120000000000000000e+02,nan,nan,nan,nan,nan,7.244179095635129073e+00,2.438698287665656972e+04,2.888665986616160371e+05,2.663564363662188043e+04,2.190513486603947735e-01
3.130000000000000000e+02,nan,nan,nan,nan,nan,7.363753538439412161e+00,2.841142386865448134e+04,4.595740428113947273e+05,3.028359221252371572e+04,-1.357864477686814564e-01
3.140000000000000000e+02,7.415988881605463767e+00,3.286938689115208399e+04,8.413536150999092497e+05,3.420571054089590325e+04,-3.325400568248577937e-02,7.374440400784308736e+00,3.107944708821481254e+04,6.995396414899536176e+05,3.252445763543765497e+04,1.467882072364142809e-01
3.150000000000000000e+02,nan,nan,nan,nan,nan,7.402569810625753810e+00,4.828752798862718191e+04,4.602345199185573729e+05,5.394768671033247665e+04,-1.833320158588900017e-01
3.160000000000000000e+02,nan,nan,nan,nan,nan,7.396734144964779212e+00,2.024721277341282257e+04,4.069400260114054545e+05,2.130735563373421246e+04,8.785066428852467135e-02
3.170000000000000000e+02,nan,nan,nan,nan,nan,7.417209504687696686e+00,3.331690355979597371e+04,8.354699421643610112e+05,3.470069943089775916e+04,-2.910577696322947383e-01
3.180000000000000000e+02,7.479297740982040033e+00,1.699433891816126561e+04,5.924533327669897117e+05,1.749621230679962173e+04,-1.289397758034529495e-01,7.431311317969147012e+00,2.336486483721930563e+04,2.973089151454049861e+05,2.535766923741479695e+04,3.418319969695622351e-01
3.190000000000000000e+02,nan,nan,nan,nan,nan,7.378557085841793928e+00,2.953170100240781903e+04,2.744155620386369992e+05,3.309306825791098527e+04,-1.109390032754330735e-01
3.200000000000000000e+02,7.425964205693864173e+00,3.225228657559763087e+04,4.562695975200194516e+05,3.470551186264451098e+04,-4.333385497505113509e-02,7.389579276521200057e+00,3.251542462688113301e+04,4.522247395903797587e+05,3.503443671685186564e+04,-1.362848558840924207e-01
3.210000000000000000e+02,7.502202600424795698e+00,1.770806523852442115e+04,6.069905827876176918e+05,1.824019637283337943e+04,-2.087838451416908769e-01,nan,nan,nan,nan,nan
3.220000000000000000e+02,7.504741233446375226e+00,2.705806779280257251e+04,3.112802869974517962e+05,2.963400655905622625e+04,-2.474574850121293579e-01,7.461584430096090514e+00,1.731917611704923911e+04,3.402199326577220345e+05,1.824811126290290485e+04,1.321918748691139067e-01
3.230000000000000000e+02,7.517824964941064891e+00,3.827988318581070052e+04,5.193182212942356709e+05,4.132610495366701798e+04,3.272825785834390100e-01,7.473200783409080117e+00,2.704449204211749020e+04,3.787368387298398884e+05,2.912416354109836539e+04,-2.496137387479109571e-01
3.240000000000000000e+02,nan,nan,nan,nan,nan,7.468744921614559829e+00,2.984539681454695892e+04,3.892152824170409003e+05,3.232403441525856397e+04,-2.630990543785932112e-01
3.250000000000000000e+02,nan,nan,nan,nan,nan,7.480495704375657695e+00,2.029026497088680480e+04,3.597809754355655168e+05,2.150294867591451475e+04,-1.893898401494036321e-01
3.260000000000000000e+02,7.537844105162330166e+00,2.732709585934368806e+04,5.720193736684179166e+05,2.869809045304255051e+04,3.547654934751707807e-03,7.491766663410849070e+00,2.064444757852832845e+04,3.337152079795488389e+05,2.200577948725299575e+04,-1.096254764795737691e-01
3.270000000000000000e+02,7.543563524851362168e+00,4.358938628714010702e+04,5.526176915665419074e+05,4.732205611548414163e+04,-6.243348306863222286e-02,7.495231852132259398e+00,4.054650242762599373e+04,4.889919123869753676e+05,4.421254253552342561e+04,1.866652751491228446e-01
3.280000000000000000e+02,7.547224484804671008e+00,3.758764517283067835e+04,3.515020127102874103e+05,4.208833458288146358e+04,-2.174042683733372616e-01,7.506516469815928794e+00,2.356124334370957513e+04,5.355123390795589658e+05,2.464558947076216646e+04,-1.230160187792861126e-01
3.290000000000000000e+02,nan,nan,nan,nan,nan,7.409439379786586954e+00,3.880955343626510876e+04,2.509202638074522256e+05,4.591047462636694399e+04,-7.334549949958728277e-02
3.300000000000000000e+02,7.558345693873830484e+00,1.597147079367834885e+04,3.219231693846744020e+05,1.680522292020054374e+04,-4.095763499247505844e-03,7.513829941400456569e+00,2.482545071229960740e+04,1.572780066777009633e+05,2.947846022636141788e+04,-1.185948874285344956e-01
3.310000000000000000e+02,7.574485807240892932e+00,1.912470336520007550e+04,3.985346316322914208e+05,2.008871155675540285e+04,7.889915523508267067e-03,7.523254534956688389e+00,2.974246509303931089e+04,3.249521919585512951e+05,3.273902702615495946e+04,4.309313687731062270e-01
3.320000000000000000e+02,7.594098811373310554e+00,6.151643821880979522e+04,4.829994793110297178e+05,7.049490663196868263e+04,2.547679251210223650e-01,7.545409575032057781e+00,5.673781538140579505e+04,4.109016015112568857e+05,6.582733785752423864e+04,-2.220538566718832929e-01
3.330000000000000000e+02,7.598727048286205488e+00,3.061998316957858697e+04,3.744549899328055326e+05,3.334682409869584080e+04,-3.656937402997351844e-02,nan,nan,nan,nan,nan
3.340000000000000000e+02,7.600604871923285266e+00,2.734419962541245695e+04,4.616715473603794235e+05,2.906572431653245440e+04,-2.112597949347223281e-01,7.561103491025149559e+00,2.610673767835852414e+04,3.524244269881172222e+05,2.819538250067352783e+04,-5.409146068608296221e-02
3.350000000000000000e+02,7.634691720347291266e+00,4.755653941571920586e+04,4.163832534713430214e+05,5.368848256140407466e+04,4.265140536932993109e-01,7.592519670116072206e+00,4.187390853309650993e+04,3.920375113693590392e+05,4.688135134450154874e+04,4.361038066798473417e-02
3.360000000000000000e+02,7.627321351666496163e+00,2.110449507971167623e+04,4.206290877404049970e+05,2.221931935023622282e+04,-1.499384320375889146e-01,7.590200482484845246e+00,2.199040613384448807e+04,2.459838706472447084e+05,2.414929930950897688e+04,-6.002299639413281873e-02
3.370000000000000000e+02,7.650618899950585750e+00,3.672490258132088638e+04,4.334339014160375227e+05,4.012467035459852923e+04,1.791163778172096821e-01,7.601522582279327089e+00,4.521545354715981375e+04,3.433380304023016943e+05,5.207316040398992482e+04,4.338294247063489290e-02
3.380000000000000000e+02,7.660441544394383406e+00,2.935557179794090553e+04,3.799601770350615843e+05,3.181346762335724634e+04,-4.084646736379556331e-01,7.612687449250318039e+00,1.824662731719588191e+04,3.173826621156720794e+05,1.935963066591291499e+04,-1.616994674701118795e-01
3.390000000000000000e+02,7.606668908842708632e+00,2.413622521741949095e+04,3.977703146944369073e+05,2.569539067943986811e+04,-3.185348991824193399e-01,7.564222629391434083e+00,2.291710544067875890e+04,3.342375732717543724e+05,2.460409288945826120e+04,2.708767509224024872e-01
3.400000000000000000e+02,7.611596587852478280e+00,4.492579256831122620e+04,4.890647480077593355e+05,4.947015151987834543e+04,2.250283878870863730e-01,7.576047186586031046e+00,3.126820058571281334e+04,3.330305855000349111e+05,3.450816824485616235e+04,2.267483998571686588e-01
3.410000000000000000e+02,7.691526192570287357e+00,2.286955852662349935e+04,5.124030836346702417e+05,2.393795666562168481e+04,-3.877600645618441977e-01,7.638857015225140046e+00,2.157510934618278407e+04,3.179296749992126133e+05,2.314581348658982461e+04,-3.455326660076561973e-01
3.420000000000000000e+02,7.694392747329775517e+00,2.318035166558075798e+04,4.138240845952296513e+05,2.455584718245561817e+04,-4.014952480345762020e-01,7.649740883447388562e+00,2.718645886391350723e+04,3.395655367079614080e+05,2.955250575367432248e+04,-6.191477868135157603e-02
3.430000000000000000e+02,7.708630400127266746e+00,3.663869896115565643e+04,2.852440402277796529e+05,4.203839896247823344e+04,3.133660881275489585e-01,7.660705023941924097e+00,2.856575739480034827e+04,3.662349849932582583e+05,3.098233086032485517e+04,4.389655137604198676e-01
3.440000000000000000e+02,7.706456064958353558e+00,3.795693199723832367e+04,4.119964374502029968e+05,4.180874087207426055e+04,-1.221353444439827740e-01,7.656842732064536250e+00,2.925728433762913119e+04,3.706312740452396683e+05,3.176476502631908807e+04,3.657195704885168874e-01
3.450000000000000000e+02,7.725915729689825540e+00,3.490209196066742879e+04,4.156234077183611807e+05,3.810169222682686086e+04,-5.307401417528241350e-01,7.673098862600219228e+00,1.854946129599762207e+04,2.732826205053732265e+05,1.990021796795841146e+04,1.578402642226551522e-01
3.460000000000000000e+02,7.617190316993910137e+00,2.221024505988575402e+04,3.954743247418974061e+05,2.353181606677294985e+04,-3.856687612275268573e-01,7.583470950868834493e+00,2.111608371288372655e+04,1.993813993452485010e+05,2.361734981609511669e+04,-6.450603196948880014e-02
3.470000000000000000e+02,nan,nan,nan,nan,nan,7.686112493491272346e+00,3.964849279506551102e+04,3.175276549743149662e+05,4.530563875949130306e+04,1.649285782518338517e-01
3.480000000000000000e+02,nan,nan,nan,nan,nan,7.698117796476024566e+00,4.601865620363679773e+04,2.992148228783113300e+05,5.438259293538644852e+04,3.238659427701197080e-01
3.490000000000000000e+02,7.771752908969848050e+00,2.902641411603387314e+04,5.144308946734814672e+05,3.076214740689247992e+04,-4.993106328286460727e-01,7.718897630612208793e+00,2.256628425150784824e+04,3.537071091708519962e+05,2.410411089986473962e+04,-5.293068828792681924e-01
3.500000000000000000e+02,7.757093386039224825e+00,2.868733700782006053e+04,5.097619450173635851e+05,3.039801408555082890e+04,-4.876518794963243808e-01,7.712885957055077846e+00,2.080464166930806459e+04,3.149916168886456289e+05,2.227592745504212508e+04,-5.677073427035740361e-01
3.510000000000000000e+02,7.774955948770063685e+00,3.360387773931372794e+04,4.917842860850598663e+05,3.606845409079016827e+04,1.387241566518767621e-01,7.725769048820872342e+00,2.585124365089139246e+04,3.273980849618474022e+05,2.806743930192994230e+04,-1.652793138007777884e-01
3.520000000000000000e+02,7.797635422000553262e+00,3.835605296139103302e+04,6.016841161373985233e+05,4.096765159271533776e+04,6.186284910700249329e-01,7.767810971445325841e+00,3.450945008785797836e+04,2.930335009697260684e+05,3.911599304316135385e+04,3.660251112452770350e-01
3.530000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.540000000000000000e+02,nan,nan,nan,nan,nan,7.760992105255286155e+00,2.784092816703633434e+04,2.958980368057035957e+05,3.073254064893813847e+04,-2.624392580307997047e-01
3.550000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.560000000000000000e+02,7.821257130922345979e+00,2.762041767782279567e+04,5.826413557683937252e+05,2.899493784515546577e+04,2.575784363670691884e-02,7.775947961866344293e+00,2.173310623188738464e+04,2.554146091186559643e+05,2.375435267480918992e+04,-5.218365993474814030e-02
3.570000000000000000e+02,nan,nan,nan,nan,nan,7.786450942838374800e+00,3.396149334222319885e+04,2.988511528933348018e+05,3.831569513321957493e+04,4.705915367618723200e-01
3.580000000000000000e+02,7.852117650768667190e+00,4.229402768361032940e+04,5.538354220829193946e+05,4.579088013247719937e+04,-8.216176699688103324e-02,7.802387940496697816e+00,3.371573826062541048e+04,2.589203255966212892e+05,3.876337525552824809e+04,-6.369720282746991202e-01
3.590000000000000000e+02,7.788408359168137451e+00,3.434997018263686914e+04,1.418863172959866642e+05,4.532226451121708669e+04,-1.843432850539334922e-01,7.735567204043984013e+00,2.962985636604832689e+04,3.451187803197055473e+05,3.241261139044219453e+04,-2.855519808258444869e-01
3.600000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.610000000000000000e+02,7.869964913750743030e+00,2.894871349521130105e+04,4.486462284058320802e+05,3.094545634751600664e+04,-2.153006637584455873e-01,7.816032070765270845e+00,3.662053768227501132e+04,2.878261278184041730e+05,4.195904857851818815e+04,-5.700803683406354683e-01
3.620000000000000000e+02,7.871516774468512168e+00,3.013963459050901292e+04,3.977437006696490571e+05,3.261076496438752656e+04,-9.762843080554881037e-02,7.826627773040421232e+00,2.149245380829548594e+04,3.061998689939855831e+05,2.311491092062760072e+04,3.230421607579461174e-01
3.630000000000000000e+02,nan,nan,nan,nan,nan,7.704815025456921873e+00,6.594812410662381444e+04,2.234209964047459071e+05,9.356656409385532606e+04,2.184780769716167248e-01
3.640000000000000000e+02,7.878480498440887381e+00,2.604850604209784797e+04,4.299556059641658212e+05,2.772840883943943118e+04,1.896575882027686233e-01,nan,nan,nan,nan,nan
3.650000000000000000e+02,7.900338141211715737e+00,2.524328413718007141e+04,3.670821222117648576e+05,2.710738886448250923e+04,5.994722791722212341e-02,7.848745870258189150e+00,1.710022906465630149e+04,4.080667211956216488e+05,1.784816485953706069e+04,-6.687053873446582863e-02
3.660000000000000000e+02,nan,nan,nan,nan,nan,7.866822864997998543e+00,2.296215820141032600e+04,2.235903355578043265e+05,2.559020734293232817e+04,-1.488049960732407313e-02
3.670000000000000000e+02,nan,nan,nan,nan,nan,7.856118404870922944e+00,2.954681887749378802e+04,2.354369254533569328e+05,3.378701536045470129e+04,1.760610207657148651e-01
3.680000000000000000e+02,nan,nan,nan,nan,nan,7.874029632577228099e+00,2.711013729905339278e+04,2.224747096277382225e+05,3.087212718090882481e+04,3.204945236324764357e-01
3.690000000000000000e+02,7.939756080970892249e+00,2.449858963016594498e+04,4.592468867462607450e+05,2.587911463244560218e+04,-2.737410350020170746e-01,7.886126948298837647e+00,2.480444983566651354e+04,4.100259874862438883e+05,2.640161061593467457e+04,-2.677922258896885954e-01
3.700000000000000000e+02,7.926324042889087984e+00,2.416892880565726955e+04,4.082592688056576299e+05,2.568976142959914796e+04,-1.949733749237922975e-01,7.882486644091739159e+00,2.624523890776031112e+04,4.650993275810741470e+05,2.781480971296288408e+04,-3.291691757530960660e-01
3.710000000000000000e+02,7.947706715763712459e+00,1.610981777281584982e+04,3.864632691754546249e+05,1.681057060147299126e+04,5.775030173738809891e-02,7.893986119113855615e+00,2.083665627259521352e+04,3.563971385857047280e+05,2.213051019016457576e+04,1.389810482775478417e-01
